price,numBedrooms,numBathrooms,propertySize,total_images,longitude,latitude,ber_rating,featuredLevel,propertyType,sellerType
225000,2,2,63.0,14.0,-8.734347,51.74545,F,premium,Apartment,BRANDED_AGENT
189500,4,1,56.0,19.0,-6.200094,53.450694,B3,premium,Semi-D,BRANDED_AGENT
197500,3,2,102.0,23.0,-6.1708,53.453216,E2,premium,End of Terrace,BRANDED_AGENT
645000,3,2,123.0,15.0,-6.151248,53.41911,C1,premium,Terrace,BRANDED_AGENT
225000,3,1,95.0,11.0,-9.709068,52.269105,E1,premium,Semi-D,BRANDED_AGENT
149950,1,1,34.0,24.0,-9.710876,52.26587,E2,premium,Apartment,BRANDED_AGENT
399950,4,4,159.0,8.0,-9.696659,52.276214,C2,premium,Detached,BRANDED_AGENT
515000,4,5,370.0,50.0,-7.935038,53.424943,D1,premium,Detached,BRANDED_AGENT
800000,3,2,107.0,44.0,-6.451234,52.376448,C2,premium,Terrace,BRANDED_AGENT
850000,10,8,400.0,31.0,-6.465465,53.356597,G,premium,Detached,BRANDED_AGENT
975000,5,8,529.0,10.0,-9.105767,51.725151,G,premium,Detached,BRANDED_AGENT
750000,6,6,301.0,12.0,-9.295283,51.838564,G,premium,Detached,BRANDED_AGENT
495000,4,2,160.0,29.0,-6.12372,53.248053,C2,premium,Detached,BRANDED_AGENT
540000,3,3,118.0,17.0,-6.30769,53.337087,G,premium,Semi-D,BRANDED_AGENT
380000,5,3,237.0,56.0,-9.367408,54.142867,XXX,premium,Detached,BRANDED_AGENT
330000,4,2,121.0,21.0,-8.724218,51.873087,D2,premium,Detached,BRANDED_AGENT
275000,4,1,90.0,13.0,-8.591889,51.889773,B3,premium,Terrace,BRANDED_AGENT
245000,4,3,251.0,35.0,-8.924819,54.259403,D1,premium,Detached,BRANDED_AGENT
365000,3,1,122.0,27.0,-6.398837,54.0083,C1,premium,Semi-D,BRANDED_AGENT
360000,3,2,113.0,11.0,-6.404823,53.993057,E1,premium,Semi-D,BRANDED_AGENT
495000,3,1,95.0,14.0,-6.253586,53.375153,E1,premium,Detached,BRANDED_AGENT
540000,2,2,579.0,63.0,-7.755936,53.573835,C3,premium,Apartment,BRANDED_AGENT
340000,5,3,130.0,19.0,-9.013314,53.276871,C3,premium,Semi-D,BRANDED_AGENT
248900,3,3,149.0,2.0,-6.144634,53.484294,A2,premium,Semi-D,BRANDED_AGENT
340000,3,1,94.0,27.0,-6.176191,53.599479,C1,premium,Detached,BRANDED_AGENT
685000,2,2,191.0,44.0,-8.995356,53.165647,C1,premium,Apartment,BRANDED_AGENT
295000,2,2,76.0,52.0,-6.789118,53.164521,C1,premium,Apartment,BRANDED_AGENT
565000,5,4,265.0,22.0,-8.625069,52.670606,E2,premium,Detached,BRANDED_AGENT
380000,4,3,138.0,43.0,-7.248715,52.652738,C2,premium,Detached,BRANDED_AGENT
300000,4,4,121.0,39.0,-7.245998,52.656741,E1,premium,Semi-D,BRANDED_AGENT
180000,2,1,135.0,25.0,-6.754676,53.284611,C2,premium,End of Terrace,BRANDED_AGENT
395000,4,3,205.0,28.0,-6.352621,52.447447,D1,premium,Detached,BRANDED_AGENT
390000,4,3,180.0,35.0,-6.51365,52.21956,C1,premium,Detached,BRANDED_AGENT
599000,4,4,292.0,47.0,-9.430578,51.679426,B3,premium,Detached,UNBRANDED_AGENT
315000,4,3,500.0,42.0,-6.845152,52.84739,B1,premium,Semi-D,BRANDED_AGENT
660000,4,3,126.0,3.0,-6.174798375412792,53.27337565251915,A2,premium,Detached,BRANDED_AGENT
365000,4,4,132.0,3.0,-6.174798375412792,53.27337565251915,A2,premium,End of Terrace,BRANDED_AGENT
345000,2,2,69.0,20.0,-7.270041369549489,53.03671596526166,A1,premium,Apartment,BRANDED_AGENT
260000,3,1,92.0,22.0,-6.232123360543824,53.33341743627248,A2,premium,Semi-D,BRANDED_AGENT
350000,3,1,110.0,4.0,-8.584179241215878,52.64501766310835,A2,premium,Detached,BRANDED_AGENT
330000,3,3,130.0,29.0,-8.584179241215878,52.64501766310835,A2,premium,Detached,BRANDED_AGENT
290000,2,2,65.0,4.0,-7.235633582306178,52.22846323363689,A2,premium,Apartment,UNBRANDED_AGENT
565000,4,3,177.0,3.0,-7.235633582306178,52.22846323363689,A2,premium,Detached,UNBRANDED_AGENT
995000,8,8,211.0,3.0,-7.235633582306178,52.22846323363689,A2,premium,Apartment,UNBRANDED_AGENT
199000,3,3,125.0,1.0,-7.2705129037048835,52.65921219756217,A2,premium,Terrace,BRANDED_AGENT
195000,3,1,87.0,1.0,-7.2705129037048835,52.65921219756217,A2,premium,Semi-D,BRANDED_AGENT
495000,4,3,129.0,1.0,-7.2705129037048835,52.65921219756217,A2,premium,Detached,BRANDED_AGENT
749000,3,2,140.0,10.0,-7.999571909196248,51.94002018848553,A2,premium,Apartment,BRANDED_AGENT
450000,6,3,179.0,7.0,-7.999571909196248,51.94002018848553,A2,premium,Bungalow,BRANDED_AGENT
550000,4,3,231.0,7.0,-7.999571909196248,51.94002018848553,A2,premium,Detached,BRANDED_AGENT
475000,3,3,96.0,1.0,-6.884168678808862,53.73537529218743,A2,premium,Semi-D,BRANDED_AGENT
395000,3,2,125.0,1.0,-6.884168678808862,53.73537529218743,A2,premium,Duplex,BRANDED_AGENT
179000,3,1,130.0,25.0,-8.051393088882037,51.932833887023776,A2,premium,Detached,BRANDED_AGENT
199000,3,2,150.0,25.0,-8.051393088882037,51.932833887023776,A2,premium,Detached,BRANDED_AGENT
945000,3,2,125.0,7.0,-6.815975010141557,53.00821738601758,A2,premium,Semi-D,BRANDED_AGENT
1575000,3,3,178.0,1.0,-7.234891523568308,52.67189077477643,A3,premium,Terrace,BRANDED_AGENT
650000,3,1,92.0,29.0,-7.234891523568308,52.67189077477643,A3,premium,Semi-D,BRANDED_AGENT
295000,3,1,80.0,10.0,-7.065116154398595,52.230281388673234,A2,premium,Semi-D,BRANDED_AGENT
315000,2,2,63.0,55.0,-8.75208,53.687576,E1,premium,End of Terrace,BRANDED_AGENT
460000,2,2,76.0,16.0,-6.546566,52.230712,C3,premium,Apartment,UNBRANDED_AGENT
550000,3,3,127.0,10.0,-6.289973,53.35347,D1,premium,Duplex,BRANDED_AGENT
435000,4,1,125.0,37.0,-9.938273,52.057524,C3,premium,Bungalow,UNBRANDED_AGENT
200000,3,1,91.0,12.0,-8.656931,52.633742,C3,premium,Terrace,BRANDED_AGENT
430000,3,3,163.0,7.0,-6.4012,54.010415,D1,premium,Detached,BRANDED_AGENT
275000,3,1,83.0,6.0,-6.103219,53.276262,C2,premium,Detached,UNBRANDED_AGENT
3000000,5,4,341.0,24.0,-6.414316,53.347478,D1,premium,Terrace,BRANDED_AGENT
535000,4,3,143.0,46.0,-6.522625,53.3217,C2,premium,Detached,BRANDED_AGENT
195000,1,1,43.0,17.0,-9.198086,53.52677,E1,premium,Apartment,UNBRANDED_AGENT
325000,3,3,130.0,11.0,-7.10646097,52.25871974,SI_666,premium,Semi-D,PRIVATE_USER
675000,2,1,105.0,12.0,-6.199471,53.452183,XXX,premium,Bungalow,BRANDED_AGENT
350000,3,2,61.0,15.0,-6.260247,53.400903,C3,premium,Semi-D,BRANDED_AGENT
375000,3,2,85.0,16.0,-6.386961,53.279855,C1,premium,Semi-D,BRANDED_AGENT
450000,3,1,62.0,25.0,-6.313593,53.307048,C3,premium,Detached,BRANDED_AGENT
395000,4,2,143.0,42.0,-8.978284,52.834039,C3,premium,Detached,BRANDED_AGENT
550000,3,3,100.0,16.0,-7.078264,53.834601,XXX,premium,Semi-D,BRANDED_AGENT
900000,16,4,67.0,15.0,-6.146728,53.295465,B3,premium,Detached,BRANDED_AGENT
1450000,4,4,232.0,17.0,-6.139142,53.266407,E1,premium,Detached,BRANDED_AGENT
165000,2,2,69.0,23.0,-6.313046,53.288163,C3,premium,Apartment,BRANDED_AGENT
475000,4,4,238.0,13.0,-6.376057,53.379364,D2,premium,Detached,BRANDED_AGENT
385000,5,2,208.0,25.0,-6.337936,53.37338,B3,premium,Terrace,BRANDED_AGENT
110000,2,1,113.0,13.0,-6.420089,53.388151,C2,premium,Detached,BRANDED_AGENT
490000,3,3,169.0,9.0,-6.266469,53.326156,C3,premium,End of Terrace,BRANDED_AGENT
415000,4,2,168.0,12.0,-6.216674,53.277542,C3,premium,Detached,BRANDED_AGENT
575000,4,4,150.0,37.0,-7.607842,52.094767,A3,premium,End of Terrace,BRANDED_AGENT
169000,3,3,103.0,24.0,-8.195829,52.868442,F,premium,Semi-D,BRANDED_AGENT
595000,2,2,85.0,14.0,-9.607402,51.76562,G,premium,End of Terrace,BRANDED_AGENT
450000,2,2,88.0,9.0,-6.321407,53.39544,B3,premium,Apartment,BRANDED_AGENT
625000,5,1,153.0,10.0,-8.6546607,52.6770962,D1,premium,Semi-D,BRANDED_AGENT
285000,3,2,95.0,29.0,-9.285702,54.158669,D2,premium,Bungalow,UNBRANDED_AGENT
650000,4,2,112.0,23.0,-6.2410856,53.464852987,XXX,premium,Semi-D,BRANDED_AGENT
275000,2,2,143.0,17.0,-8.2485654,53.7782313,D1,premium,Apartment,UNBRANDED_AGENT
119950,3,1,118.0,29.0,-6.776466,53.557973,C3,premium,Terrace,UNBRANDED_AGENT
230000,3,2,100.0,22.0,-7.702972,53.392878,C1,premium,Terrace,BRANDED_AGENT
595000,3,1,81.0,14.0,-8.432649,51.871797,C3,premium,Semi-D,BRANDED_AGENT
1450000,3,3,45.0,8.0,-8.487048,51.889126,G,premium,Terrace,BRANDED_AGENT
425000,5,2,210.0,17.0,-8.852914,51.988619,F,premium,Detached,UNBRANDED_AGENT
250000,2,2,61.0,22.0,-8.24634,53.757257,F,premium,Apartment,UNBRANDED_AGENT
750000,4,3,132.0,17.0,-6.22176,53.457375,D1,premium,Detached,BRANDED_AGENT
70000,1,1,100.0,28.0,-6.145771,53.450841,C3,premium,Site,BRANDED_AGENT
265000,4,1,112.0,13.0,-8.873889,53.510443,C3,premium,Detached,BRANDED_AGENT
260000,3,3,104.0,17.0,-6.667838,53.634823,D1,premium,Semi-D,BRANDED_AGENT
465000,3,3,98.0,11.0,-8.972633,53.575898,F,premium,Detached,BRANDED_AGENT
125000,3,1,71.0,13.0,-6.333051,53.282666,E1,premium,Terrace,BRANDED_AGENT
315000,3,1,141.0,15.0,-6.936345,52.820176,C3,premium,Semi-D,BRANDED_AGENT
270000,2,1,56.0,3.0,-7.609862,53.688763,G,premium,Apartment,BRANDED_AGENT
560000,3,3,102.0,29.0,-6.206919,53.610812,A3,premium,Semi-D,BRANDED_AGENT
325000,2,1,58.0,13.0,-8.61133,53.840525,D1,premium,Apartment,BRANDED_AGENT
460000,4,3,205.0,16.0,-7.046009,53.34583,D1,premium,Apartment,BRANDED_AGENT
189000,3,2,85.0,14.0,-9.156619,54.126793,D1,premium,Terrace,UNBRANDED_AGENT
645000,4,2,204.0,10.0,-6.325489,53.331582,E1,premium,Bungalow,BRANDED_AGENT
130000,4,1,64.0,14.0,-6.298431,53.34179,C1,premium,Terrace,BRANDED_AGENT
299000,4,3,180.0,23.0,-6.3663233,53.3482253,XXX,premium,Detached,BRANDED_AGENT
349000,4,3,149.0,14.0,-6.3155772,53.3765423,XXX,premium,Semi-D,BRANDED_AGENT
795000,4,3,150.0,19.0,-7.702972,53.392878,C1,premium,Detached,UNBRANDED_AGENT
315000,3,1,70.0,11.0,-6.080982,53.143915,D1,premium,Terrace,BRANDED_AGENT
295000,4,2,172.0,12.0,-6.15382,53.41974,B2,premium,Bungalow,BRANDED_AGENT
270000,2,2,84.0,15.0,-6.297793,53.489769,B3,premium,Apartment,BRANDED_AGENT
375000,3,3,251.0,10.0,-6.267633,53.322296,E1,premium,Detached,BRANDED_AGENT
325000,3,2,122.0,18.0,-6.16491,53.295656,F,premium,Townhouse,BRANDED_AGENT
150000,4,1,113.0,17.0,-6.978632,52.997668,C3,premium,Terrace,BRANDED_AGENT
275000,1,1,40.0,18.0,-6.239494,53.360895,B3,premium,Apartment,BRANDED_AGENT
784950,8,7,579.0,15.0,-8.211831,53.538187,G,premium,Detached,BRANDED_AGENT
100000,4,1,90.0,12.0,-8.502623,54.18705,D2,premium,Detached,UNBRANDED_AGENT
475000,6,3,251.0,32.0,-6.237485,53.282334,D1,premium,Detached,BRANDED_AGENT
630000,4,3,149.0,21.0,-6.355079,53.725634,D1,premium,Detached,BRANDED_AGENT
379500,4,3,125.0,6.0,-8.142083,55.116859,SI_666,premium,Semi-D,UNBRANDED_AGENT
495000,4,5,191.0,22.0,-8.640685,51.803513,G,premium,Detached,BRANDED_AGENT
165000,2,2,88.0,5.0,-6.899789,54.122537,G,premium,End of Terrace,UNBRANDED_AGENT
700000,6,4,232.0,15.0,-7.466426,52.999037,C1,premium,End of Terrace,UNBRANDED_AGENT
180000,2,2,68.0,30.0,-8.961297,53.812972,D1,premium,Apartment,UNBRANDED_AGENT
405000,4,3,135.0,15.0,-8.3597855,54.947672,F,premium,Detached,UNBRANDED_AGENT
240000,3,3,96.0,4.0,-8.425056,51.933003,D1,premium,Detached,BRANDED_AGENT
420000,5,4,251.0,11.0,-9.497674,52.0515982,XXX,premium,Detached,BRANDED_AGENT
475000,4,3,230.0,6.0,-9.027555,53.289396,C2,premium,Detached,BRANDED_AGENT
795000,5,5,500.0,20.0,-6.680737,53.292395,C3,premium,Detached,BRANDED_AGENT
360000,4,3,119.0,14.0,-6.505512,53.366171,D1,premium,Semi-D,BRANDED_AGENT
425000,4,3,107.0,25.0,-6.495231,53.299561,B2,premium,Semi-D,BRANDED_AGENT
395000,4,2,132.0,28.0,-7.113076,52.274923,B3,premium,Semi-D,BRANDED_AGENT
520000,4,2,101.0,25.0,-6.670277,53.250665,C2,premium,Detached,BRANDED_AGENT
925000,2,2,106.0,26.0,-6.702842,53.744002,D2,premium,Apartment,BRANDED_AGENT
1750000,3,3,186.0,29.0,-7.167222,52.150475,B1,premium,Duplex,BRANDED_AGENT
315000,3,3,126.0,15.0,-6.433535,53.653109,C2,premium,Semi-D,BRANDED_AGENT
345000,4,3,96.0,25.0,-9.541821,51.752989,D2,premium,Semi-D,UNBRANDED_AGENT
390000,4,3,101.0,23.0,-6.225829,53.379396,E1,premium,Detached,BRANDED_AGENT
410000,4,3,290.0,41.0,-6.308981,53.70648,C2,premium,Semi-D,BRANDED_AGENT
435000,4,3,65.0,11.0,-6.242165,53.339348,B3,premium,Semi-D,BRANDED_AGENT
655000,5,3,60.0,14.0,-6.314869,53.387431,E2,premium,Detached,BRANDED_AGENT
240000,2,2,45.0,9.0,-6.275479,53.34268,D2,premium,Terrace,BRANDED_AGENT
290000,3,3,62.0,12.0,-6.304845,53.337293,C3,premium,End of Terrace,BRANDED_AGENT
295000,3,3,93.0,34.0,-6.632669,52.405645,D2,premium,Semi-D,BRANDED_AGENT
265000,2,3,115.0,16.0,-6.292299,52.683723,C2,premium,End of Terrace,BRANDED_AGENT
345000,4,3,120.0,25.0,-9.045531,52.441349,C2,premium,Semi-D,BRANDED_AGENT
429000,4,2,102.0,28.0,-6.268824,53.630304,B3,premium,Semi-D,BRANDED_AGENT
645000,4,4,73.0,15.0,-6.178982,53.404472,B3,premium,Detached,BRANDED_AGENT
685000,5,4,67.0,18.0,-7.348606,52.913068,E1,premium,Detached,UNBRANDED_AGENT
190000,3,2,113.0,15.0,-8.167106,53.977313,XXX,standard,Bungalow,BRANDED_AGENT
270000,3,3,60.0,17.0,-6.966191,53.532324,G,standard,Semi-D,BRANDED_AGENT
190000,2,1,60.0,20.0,-6.207464,53.313585,C2,standard,Apartment,UNBRANDED_AGENT
160000,2,1,50.0,24.0,-7.0958072,53.6089906,C3,standard,Apartment,BRANDED_AGENT
495000,2,2,69.0,18.0,-6.131693,53.268943,E1,standard,Townhouse,BRANDED_AGENT
340000,3,3,90.0,22.0,-6.464003,53.337551,B2,standard,Semi-D,BRANDED_AGENT
189000,4,1,117.0,21.0,-8.273217,52.263207,C3,standard,Detached,UNBRANDED_AGENT
1800000,5,4,466.0,24.0,-7.314717,53.034589,D1,standard,Detached,BRANDED_AGENT
189000,4,1,109.0,20.0,-8.245369,52.174897,C1,standard,Detached,BRANDED_AGENT
149000,4,1,130.0,7.0,-8.105403,53.422249,F,standard,Townhouse,UNBRANDED_AGENT
269000,2,1,53.0,10.0,-6.300908,53.335901,C1,standard,Apartment,BRANDED_AGENT
325000,3,3,90.0,11.0,-6.246618,53.311014,C3,standard,Terrace,BRANDED_AGENT
359000,3,3,107.0,12.0,-6.776123,53.151962,C2,standard,Terrace,BRANDED_AGENT
195000,2,2,65.0,28.0,-6.320728,53.280745,D2,standard,Apartment,UNBRANDED_AGENT
210000,2,2,61.0,13.0,-6.340344,52.247173,C2,standard,Apartment,BRANDED_AGENT
250000,3,1,85.0,10.0,-8.660265,52.099086,E1,standard,Terrace,UNBRANDED_AGENT
210000,2,2,61.0,10.0,-9.028473,51.580673,D1,standard,Apartment,BRANDED_AGENT
150000,3,1,90.0,24.0,-7.193606,53.535143,B3,standard,Terrace,BRANDED_AGENT
585000,3,3,96.0,11.0,-6.35655,53.287778,D2,standard,Semi-D,UNBRANDED_AGENT
495000,4,5,272.0,10.0,-6.398239,53.997948,C3,standard,Detached,BRANDED_AGENT
60000,2,1,103.0,20.0,-7.054974,53.138585,D1,standard,Apartment,BRANDED_AGENT
439950,2,1,67.0,24.0,-6.29925,53.404359,B2,standard,Apartment,BRANDED_AGENT
675000,3,2,139.0,32.0,-6.719045,52.280247,E1,standard,Semi-D,BRANDED_AGENT
650000,4,3,156.0,17.0,-6.747167,54.111724,B3,standard,Semi-D,UNBRANDED_AGENT
525000,4,2,122.0,18.0,-9.18378,53.336834,C3,standard,Semi-D,UNBRANDED_AGENT
395000,2,2,77.0,33.0,-9.857083,52.280652,C3,standard,Apartment,BRANDED_AGENT
410000,4,3,113.0,17.0,-6.178837,53.604991,E1,standard,Semi-D,BRANDED_AGENT
375000,3,1,72.0,11.0,-6.4250326,53.3988266,C1,standard,Apartment,PRIVATE_USER
375000,2,2,85.0,1.0,-6.965172,53.110763,XXX,standard,Apartment,BRANDED_AGENT
375000,3,3,118.0,12.0,-7.7919498,52.946639,C2,standard,Semi-D,UNBRANDED_AGENT
169500,4,2,108.0,6.0,-8.304243,53.977115,C1,standard,Terrace,UNBRANDED_AGENT
470000,4,3,226.0,18.0,-9.496663,52.061369,D1,standard,Detached,BRANDED_AGENT
95000,3,1,72.0,4.0,-9.729847,52.631265,D2,standard,Detached,BRANDED_AGENT
295000,3,2,94.0,32.0,-6.553187,53.350402,C1,standard,End of Terrace,BRANDED_AGENT
335000,3,1,86.0,17.0,-6.4273127,53.3415141,XXX,standard,Semi-D,BRANDED_AGENT
125000,3,3,107.0,10.0,-6.4302592,53.2843751,XXX,standard,Semi-D,BRANDED_AGENT
355000,4,3,118.0,6.0,-8.825458,52.610034,G,standard,Semi-D,BRANDED_AGENT
245000,4,2,72.0,16.0,-6.671449,53.390739,C1,standard,Semi-D,UNBRANDED_AGENT
190000,2,1,45.0,10.0,-6.2370361,53.3340128,G,standard,Semi-D,PRIVATE_USER
219950,3,1,83.0,12.0,-6.094164,53.275541,C3,standard,Bungalow,UNBRANDED_AGENT
137500,3,1,162.0,3.0,-8.749068900205032,53.303189810747256,A2,standard,Bungalow,UNBRANDED_AGENT
290000,2,1,56.0,17.0,-6.197355,53.611485,C2,standard,End of Terrace,BRANDED_AGENT
1050000,2,2,100.0,19.0,-6.176023,53.526807,C3,standard,Apartment,BRANDED_AGENT
175000,3,2,100.0,7.0,-8.257808175909162,53.77719395560521,SI_666,standard,Semi-D,UNBRANDED_AGENT
380000,4,2,212.0,21.0,-7.578329,53.961302,D1,standard,Detached,UNBRANDED_AGENT
175000,4,3,178.0,37.0,-7.570741,53.342489,D1,standard,Detached,UNBRANDED_AGENT
420000,3,1,96.0,19.0,-7.139441,52.252655,D1,standard,Semi-D,BRANDED_AGENT
240000,4,4,141.0,31.0,-6.722608,52.316602,E1,standard,Semi-D,BRANDED_AGENT
179000,3,3,111.0,20.0,-6.4684549,53.5072812,C2,standard,Semi-D,UNBRANDED_AGENT
140000,3,2,103.0,26.0,-6.407653,53.32741,B3,standard,Terrace,BRANDED_AGENT
25000,2,1,128.0,29.0,-8.090139,53.957653,C3,standard,Detached,BRANDED_AGENT
65000,3,1,152.0,18.0,-6.382763,53.369586,A2,standard,Detached,BRANDED_AGENT
425000,4,3,153.0,30.0,-6.238129,53.391141,F,standard,Detached,BRANDED_AGENT
149950,3,2,117.0,12.0,-6.306126,53.316743,E2,standard,Duplex,BRANDED_AGENT
155000,3,1,85.0,1.0,-6.391508,53.501249,B2,standard,Semi-D,BRANDED_AGENT
180000,2,1,76.0,30.0,-9.437967,52.054874,C2,standard,Detached,BRANDED_AGENT
279000,2,2,60.0,15.0,-6.330111,53.271606,B3,standard,Terrace,BRANDED_AGENT
295000,2,2,64.0,26.0,-6.260093,53.305606,C1,standard,Apartment,BRANDED_AGENT
365000,3,1,118.0,15.0,-6.29058,53.33546,G,standard,Semi-D,BRANDED_AGENT
265000,2,1,61.0,13.0,-8.428891,54.630314,E1,standard,Apartment,UNBRANDED_AGENT
260000,4,3,162.0,20.0,-8.493297,53.93996,G,standard,Semi-D,UNBRANDED_AGENT
245000,4,1,119.0,11.0,-6.316781,53.27199,C2,standard,Semi-D,BRANDED_AGENT
460000,3,1,96.0,17.0,-6.143589,53.24615,B3,standard,End of Terrace,BRANDED_AGENT
350000,2,2,90.0,23.0,-6.539444,53.667366,D1,standard,Apartment,UNBRANDED_AGENT
850000,5,5,354.0,16.0,-9.301476,53.857667,D1,standard,Detached,UNBRANDED_AGENT
295000,1,1,41.0,16.0,-8.577816,52.877342,G,standard,Apartment,UNBRANDED_AGENT
565000,2,1,84.0,32.0,-6.263674,53.697644,D1,standard,Apartment,BRANDED_AGENT
230000,3,2,130.0,23.0,-6.439713,53.284349,B1,standard,Semi-D,BRANDED_AGENT
399950,3,3,46.0,8.0,-6.24535,53.288225,C3,standard,Semi-D,BRANDED_AGENT
200000,4,1,130.0,19.0,-8.173279,51.904593,D1,standard,Detached,BRANDED_AGENT
100000,3,1,90.0,11.0,-6.317392,53.376324,C3,standard,Detached,BRANDED_AGENT
150000,3,1,103.0,1.0,-6.290663,53.382049,C1,standard,Terrace,BRANDED_AGENT
125000,3,2,131.0,19.0,-6.47795,53.424726,C2,standard,Duplex,BRANDED_AGENT
249000,2,2,99.0,68.0,-6.281123,52.483697,B3,standard,Detached,BRANDED_AGENT
168500,3,2,100.0,15.0,-7.281199,53.188172,B3,standard,Terrace,BRANDED_AGENT
98000,3,1,84.0,16.0,-6.176416,52.793709,C3,standard,Semi-D,BRANDED_AGENT
210000,5,3,125.0,19.0,-6.386224,52.270674,F,standard,Detached,BRANDED_AGENT
125000,5,2,189.0,12.0,-6.123629,53.14492,C2,standard,End of Terrace,BRANDED_AGENT
235000,2,2,82.0,27.0,-9.319222,54.096515,C1,standard,Apartment,BRANDED_AGENT
525000,5,3,195.0,10.0,-8.845355,53.920034,G,standard,Detached,BRANDED_AGENT
215000,2,1,67.0,20.0,-8.815708,53.879947,D1,standard,Apartment,BRANDED_AGENT
85000,2,1,164.0,18.0,-6.2931,53.296967,E1,standard,Bungalow,BRANDED_AGENT
350000,3,2,119.0,23.0,-6.234744,53.448372,B3,standard,Semi-D,BRANDED_AGENT
380000,5,4,147.0,15.0,-7.055205,53.346206,B3,standard,Detached,BRANDED_AGENT
279000,3,1,31.0,3.0,-6.2800204,53.3409139,G,standard,Terrace,PRIVATE_USER
650000,4,3,268.0,16.0,-8.692823,52.353671,C1,standard,Detached,UNBRANDED_AGENT
89000,2,1,80.0,12.0,-6.910067,52.824209,D1,standard,Terrace,BRANDED_AGENT
300000,1,1,44.0,47.0,-6.109503,53.185286,C2,standard,Apartment,BRANDED_AGENT
260000,3,2,94.0,9.0,-8.898923,52.240538,C2,standard,Terrace,UNBRANDED_AGENT
250000,3,3,132.0,17.0,-6.407176,53.404302,B3,standard,Semi-D,BRANDED_AGENT
250000,3,3,101.0,9.0,-6.244136,53.325229,C1,standard,Duplex,UNBRANDED_AGENT
565000,3,1,114.0,15.0,-6.259035,53.267676,A3,standard,Semi-D,BRANDED_AGENT
295000,2,2,107.0,71.0,-7.5978036825161155,55.03137726204727,B2,standard,Apartment,BRANDED_AGENT
130000,2,1,54.0,12.0,-6.96411701,53.81740727,SI_666,standard,End of Terrace,UNBRANDED_AGENT
300000,2,1,52.0,16.0,-8.174031,51.904475,C1,standard,Apartment,BRANDED_AGENT
249950,2,2,69.0,35.0,-8.412414,52.433984,SI_666,standard,Apartment,BRANDED_AGENT
349950,3,1,85.0,18.0,-9.443617,53.797222,C2,standard,Semi-D,BRANDED_AGENT
440000,3,1,104.0,22.0,-6.156663,53.424132,B3,standard,Terrace,BRANDED_AGENT
165000,3,2,112.0,8.0,-6.259833,53.329558,D1,standard,Semi-D,BRANDED_AGENT
335000,3,2,106.0,15.0,-6.291593,53.31779,C2,standard,Detached,UNBRANDED_AGENT
580000,5,3,186.0,9.0,-7.183914,53.147304,C3,standard,Detached,BRANDED_AGENT
277000,4,3,72.0,13.0,-6.287647,53.327383,C2,standard,Semi-D,UNBRANDED_AGENT
265000,4,3,126.0,12.0,-8.860667,53.51836,XXX,standard,Semi-D,BRANDED_AGENT
185000,3,2,80.0,26.0,-6.147882,53.399265,C2,standard,Bungalow,BRANDED_AGENT
324950,3,3,105.0,35.0,-7.369787,53.992196,C3,standard,Semi-D,UNBRANDED_AGENT
270000,4,3,96.0,20.0,-7.10247,52.258397,D1,standard,Detached,BRANDED_AGENT
435000,3,2,101.0,9.0,-8.916273,53.784772,C3,standard,Semi-D,UNBRANDED_AGENT
550000,5,5,290.0,12.0,-6.173374,53.282253,D1,standard,Detached,BRANDED_AGENT
585000,2,2,65.0,9.0,-6.257534,53.322222,D2,standard,Bungalow,BRANDED_AGENT
245000,2,1,60.0,27.0,-9.051802,51.803368,C1,standard,End of Terrace,UNBRANDED_AGENT
185000,3,1,219.0,48.0,-7.314107,53.525232,A3,standard,Detached,BRANDED_AGENT
250000,1,1,45.0,18.0,-6.330203,53.33766,E2,standard,Apartment,BRANDED_AGENT
235000,2,1,114.0,14.0,-6.331898,53.335372,E1,standard,Apartment,BRANDED_AGENT
375000,2,1,62.0,17.0,-9.290911,53.415924,D1,standard,Terrace,BRANDED_AGENT
235000,3,1,93.0,6.0,-6.2622172,53.7653077,C3,standard,Bungalow,BRANDED_AGENT
395000,6,5,79.0,11.0,-6.4086932,54.0119821,F,standard,Detached,BRANDED_AGENT
600000,4,4,234.0,15.0,-6.171161,53.395982,D1,standard,Detached,BRANDED_AGENT
375000,2,2,74.0,22.0,-9.055706,53.58704,D1,standard,Apartment,BRANDED_AGENT
535000,4,2,90.0,17.0,-6.244881,53.687019,C1,standard,Semi-D,BRANDED_AGENT
350000,2,1,60.0,12.0,-6.986056,54.242194,D1,standard,Semi-D,UNBRANDED_AGENT
299000,3,2,115.0,3.0,-7.488721583993055,53.27409398901554,E1,standard,Semi-D,UNBRANDED_AGENT
200000,2,2,120.0,20.0,-8.724938,52.044638,B2,standard,Terrace,UNBRANDED_AGENT
210000,3,3,120.0,22.0,-6.362311,53.344308,E1,standard,Semi-D,BRANDED_AGENT
245000,4,2,112.0,15.0,-6.327885,53.341879,C1,standard,Semi-D,BRANDED_AGENT
109000,2,1,95.0,14.0,-6.804984,53.186419,D1,standard,Bungalow,BRANDED_AGENT
260000,3,2,118.0,17.0,-6.410855,53.737317,C1,standard,Terrace,BRANDED_AGENT
385000,3,3,72.0,10.0,-7.93761,53.426503,F,standard,Terrace,BRANDED_AGENT
295000,3,1,104.0,19.0,-6.239617,53.370458,E1,standard,Semi-D,BRANDED_AGENT
